,model,subject,verb,entity,entity_cat,sentence,pll_på,pll_med,pll_null,index_
451,NbAiLab/nb-bert-large,Kim,avsluttet,epilog,text,"['Kim avsluttet på epilogen.', 'Kim avsluttet med epilogen.', 'Kim avsluttet epilogen.']",47.22191619873047,39.53947448730469,34.27251052856445,22
452,NbAiLab/nb-bert-large,Kim,begynte,sonett,text,"['Kim begynte på sonetten.', 'Kim begynte med sonetten.', 'Kim begynte sonetten.']",28.93524932861328,34.30725860595703,40.72748565673828,23
453,NbAiLab/nb-bert-large,Kim,startet,sonett,text,"['Kim startet på sonetten.', 'Kim startet med sonetten.', 'Kim startet sonetten.']",33.464263916015625,36.031280517578125,43.82326889038086,23
454,NbAiLab/nb-bert-large,Kim,fortsatte,sonett,text,"['Kim fortsatte på sonetten.', 'Kim fortsatte med sonetten.', 'Kim fortsatte sonetten.']",32.84626007080078,33.75412368774414,36.24556350708008,23
455,NbAiLab/nb-bert-large,Kim,avsluttet,sonett,text,"['Kim avsluttet på sonetten.', 'Kim avsluttet med sonetten.', 'Kim avsluttet sonetten.']",41.30888366699219,39.02464294433594,38.23120880126953,23
456,NbAiLab/nb-bert-large,Kim,begynte,haiku,text,"['Kim begynte på haikuen.', 'Kim begynte med haikuen.', 'Kim begynte haikuen.']",36.276615142822266,38.24150848388672,48.74077224731445,24
457,NbAiLab/nb-bert-large,Kim,startet,haiku,text,"['Kim startet på haikuen.', 'Kim startet med haikuen.', 'Kim startet haikuen.']",38.397865295410156,39.317359924316406,44.04008483886719,24
458,NbAiLab/nb-bert-large,Kim,fortsatte,haiku,text,"['Kim fortsatte på haikuen.', 'Kim fortsatte med haikuen.', 'Kim fortsatte haikuen.']",34.75390625,34.74543762207031,42.56851577758789,24
459,NbAiLab/nb-bert-large,Kim,avsluttet,haiku,text,"['Kim avsluttet på haikuen.', 'Kim avsluttet med haikuen.', 'Kim avsluttet haikuen.']",48.69175338745117,43.60020446777344,39.86862564086914,24
460,NbAiLab/nb-bert-large,Kim,begynte,monografi,text,"['Kim begynte på monografien.', 'Kim begynte med monografien.', 'Kim begynte monografien.']",28.08211898803711,32.443790435791016,36.87932586669922,25
461,NbAiLab/nb-bert-large,Kim,startet,monografi,text,"['Kim startet på monografien.', 'Kim startet med monografien.', 'Kim startet monografien.']",29.188007354736328,31.767108917236328,36.24970245361328,25
462,NbAiLab/nb-bert-large,Kim,fortsatte,monografi,text,"['Kim fortsatte på monografien.', 'Kim fortsatte med monografien.', 'Kim fortsatte monografien.']",25.498817443847656,23.750276565551758,30.704431533813477,25
463,NbAiLab/nb-bert-large,Kim,avsluttet,monografi,text,"['Kim avsluttet på monografien.', 'Kim avsluttet med monografien.', 'Kim avsluttet monografien.']",41.94913864135742,34.27387237548828,25.528982162475586,25
464,NbAiLab/nb-bert-large,Kim,begynte,epigraf,text,"['Kim begynte på epigrafen.', 'Kim begynte med epigrafen.', 'Kim begynte epigrafen.']",40.09703826904297,41.45199203491211,47.14183807373047,26
465,NbAiLab/nb-bert-large,Kim,startet,epigraf,text,"['Kim startet på epigrafen.', 'Kim startet med epigrafen.', 'Kim startet epigrafen.']",43.26033020019531,42.025535583496094,44.14031982421875,26
466,NbAiLab/nb-bert-large,Kim,fortsatte,epigraf,text,"['Kim fortsatte på epigrafen.', 'Kim fortsatte med epigrafen.', 'Kim fortsatte epigrafen.']",42.11573028564453,41.155181884765625,47.33613586425781,26
467,NbAiLab/nb-bert-large,Kim,avsluttet,epigraf,text,"['Kim avsluttet på epigrafen.', 'Kim avsluttet med epigrafen.', 'Kim avsluttet epigrafen.']",49.74833679199219,46.66876983642578,40.501041412353516,26
468,NbAiLab/nb-bert-large,Kim,begynte,manga,text,"['Kim begynte på mangaen.', 'Kim begynte med mangaen.', 'Kim begynte mangaen.']",33.74424743652344,32.6131477355957,42.67101287841797,27
469,NbAiLab/nb-bert-large,Kim,startet,manga,text,"['Kim startet på mangaen.', 'Kim startet med mangaen.', 'Kim startet mangaen.']",38.046241760253906,33.83439254760742,39.71887969970703,27
470,NbAiLab/nb-bert-large,Kim,fortsatte,manga,text,"['Kim fortsatte på mangaen.', 'Kim fortsatte med mangaen.', 'Kim fortsatte mangaen.']",36.051025390625,30.769031524658203,41.113460540771484,27
471,NbAiLab/nb-bert-large,Kim,avsluttet,manga,text,"['Kim avsluttet på mangaen.', 'Kim avsluttet med mangaen.', 'Kim avsluttet mangaen.']",41.308109283447266,37.632408142089844,35.2990837097168,27
472,NbAiLab/nb-bert-large,Kim,begynte,brosjyre,text,"['Kim begynte på brosjyren.', 'Kim begynte med brosjyren.', 'Kim begynte brosjyren.']",23.35226058959961,27.76504898071289,30.27949333190918,28
473,NbAiLab/nb-bert-large,Kim,startet,brosjyre,text,"['Kim startet på brosjyren.', 'Kim startet med brosjyren.', 'Kim startet brosjyren.']",25.712947845458984,29.262075424194336,24.553293228149414,28
474,NbAiLab/nb-bert-large,Kim,fortsatte,brosjyre,text,"['Kim fortsatte på brosjyren.', 'Kim fortsatte med brosjyren.', 'Kim fortsatte brosjyren.']",25.779531478881836,21.476062774658203,26.656238555908203,28
475,NbAiLab/nb-bert-large,Kim,avsluttet,brosjyre,text,"['Kim avsluttet på brosjyren.', 'Kim avsluttet med brosjyren.', 'Kim avsluttet brosjyren.']",34.05675506591797,32.92887878417969,22.30179214477539,28
476,NbAiLab/nb-bert-large,Kim,begynte,novelle,text,"['Kim begynte på novellen.', 'Kim begynte med novellen.', 'Kim begynte novellen.']",23.60342025756836,30.640644073486328,35.320884704589844,29
477,NbAiLab/nb-bert-large,Kim,startet,novelle,text,"['Kim startet på novellen.', 'Kim startet med novellen.', 'Kim startet novellen.']",27.038362503051758,32.494895935058594,36.45657730102539,29
478,NbAiLab/nb-bert-large,Kim,fortsatte,novelle,text,"['Kim fortsatte på novellen.', 'Kim fortsatte med novellen.', 'Kim fortsatte novellen.']",24.15780258178711,25.276775360107422,29.472082138061523,29
479,NbAiLab/nb-bert-large,Kim,avsluttet,novelle,text,"['Kim avsluttet på novellen.', 'Kim avsluttet med novellen.', 'Kim avsluttet novellen.']",36.64392852783203,36.16279983520508,25.926668167114258,29
480,NbAiLab/nb-bert-large,Kim,begynte,pullover,clothing,"['Kim begynte på pulloveren.', 'Kim begynte med pulloveren.', 'Kim begynte pulloveren.']",35.65056228637695,39.07600402832031,46.96136474609375,30
481,NbAiLab/nb-bert-large,Kim,startet,pullover,clothing,"['Kim startet på pulloveren.', 'Kim startet med pulloveren.', 'Kim startet pulloveren.']",39.61602020263672,41.4423828125,42.76806640625,30
482,NbAiLab/nb-bert-large,Kim,fortsatte,pullover,clothing,"['Kim fortsatte på pulloveren.', 'Kim fortsatte med pulloveren.', 'Kim fortsatte pulloveren.']",38.16669464111328,35.1105842590332,40.45867919921875,30
483,NbAiLab/nb-bert-large,Kim,avsluttet,pullover,clothing,"['Kim avsluttet på pulloveren.', 'Kim avsluttet med pulloveren.', 'Kim avsluttet pulloveren.']",44.90108108520508,45.000465393066406,38.11956024169922,30
484,NbAiLab/nb-bert-large,Kim,begynte,jakke,clothing,"['Kim begynte på jakken.', 'Kim begynte med jakken.', 'Kim begynte jakken.']",21.83405303955078,19.973995208740234,28.1301212310791,31
485,NbAiLab/nb-bert-large,Kim,startet,jakke,clothing,"['Kim startet på jakken.', 'Kim startet med jakken.', 'Kim startet jakken.']",23.091224670410156,21.73218536376953,25.05670166015625,31
486,NbAiLab/nb-bert-large,Kim,fortsatte,jakke,clothing,"['Kim fortsatte på jakken.', 'Kim fortsatte med jakken.', 'Kim fortsatte jakken.']",25.572500228881836,18.3731746673584,26.726961135864258,31
487,NbAiLab/nb-bert-large,Kim,avsluttet,jakke,clothing,"['Kim avsluttet på jakken.', 'Kim avsluttet med jakken.', 'Kim avsluttet jakken.']",28.669349670410156,25.14203453063965,22.067588806152344,31
488,NbAiLab/nb-bert-large,Kim,begynte,sokk,clothing,"['Kim begynte på sokken.', 'Kim begynte med sokken.', 'Kim begynte sokken.']",26.463882446289062,25.206310272216797,37.39405059814453,32
489,NbAiLab/nb-bert-large,Kim,startet,sokk,clothing,"['Kim startet på sokken.', 'Kim startet med sokken.', 'Kim startet sokken.']",28.258298873901367,26.00275421142578,32.03278350830078,32
490,NbAiLab/nb-bert-large,Kim,fortsatte,sokk,clothing,"['Kim fortsatte på sokken.', 'Kim fortsatte med sokken.', 'Kim fortsatte sokken.']",28.278671264648438,23.12455177307129,32.661258697509766,32
491,NbAiLab/nb-bert-large,Kim,avsluttet,sokk,clothing,"['Kim avsluttet på sokken.', 'Kim avsluttet med sokken.', 'Kim avsluttet sokken.']",34.748992919921875,31.32834243774414,26.466495513916016,32
492,NbAiLab/nb-bert-large,Kim,begynte,lue,clothing,"['Kim begynte på luen.', 'Kim begynte med luen.', 'Kim begynte luen.']",27.95184326171875,22.176733016967773,30.7637882232666,33
493,NbAiLab/nb-bert-large,Kim,startet,lue,clothing,"['Kim startet på luen.', 'Kim startet med luen.', 'Kim startet luen.']",29.59989356994629,24.334327697753906,28.410457611083984,33
494,NbAiLab/nb-bert-large,Kim,fortsatte,lue,clothing,"['Kim fortsatte på luen.', 'Kim fortsatte med luen.', 'Kim fortsatte luen.']",32.95429992675781,24.73124122619629,29.889087677001953,33
495,NbAiLab/nb-bert-large,Kim,avsluttet,lue,clothing,"['Kim avsluttet på luen.', 'Kim avsluttet med luen.', 'Kim avsluttet luen.']",34.62932586669922,28.77811050415039,27.229358673095703,33
496,NbAiLab/nb-bert-large,Kim,begynte,kappe,clothing,"['Kim begynte på kappen.', 'Kim begynte med kappen.', 'Kim begynte kappen.']",23.007131576538086,22.120988845825195,29.418010711669922,34
497,NbAiLab/nb-bert-large,Kim,startet,kappe,clothing,"['Kim startet på kappen.', 'Kim startet med kappen.', 'Kim startet kappen.']",24.912395477294922,24.433074951171875,25.069683074951172,34
498,NbAiLab/nb-bert-large,Kim,fortsatte,kappe,clothing,"['Kim fortsatte på kappen.', 'Kim fortsatte med kappen.', 'Kim fortsatte kappen.']",27.70068359375,20.17535972595215,30.014385223388672,34
499,NbAiLab/nb-bert-large,Kim,avsluttet,kappe,clothing,"['Kim avsluttet på kappen.', 'Kim avsluttet med kappen.', 'Kim avsluttet kappen.']",31.804656982421875,28.12468910217285,24.25384521484375,34
500,NbAiLab/nb-bert-large,Kim,begynte,anorakk,clothing,"['Kim begynte på anorakken.', 'Kim begynte med anorakken.', 'Kim begynte anorakken.']",46.49226379394531,43.28314208984375,52.49141311645508,35
501,NbAiLab/nb-bert-large,Kim,startet,anorakk,clothing,"['Kim startet på anorakken.', 'Kim startet med anorakken.', 'Kim startet anorakken.']",48.621978759765625,43.96379470825195,52.42897033691406,35
502,NbAiLab/nb-bert-large,Kim,fortsatte,anorakk,clothing,"['Kim fortsatte på anorakken.', 'Kim fortsatte med anorakken.', 'Kim fortsatte anorakken.']",51.16852951049805,44.87593460083008,50.55534362792969,35
503,NbAiLab/nb-bert-large,Kim,avsluttet,anorakk,clothing,"['Kim avsluttet på anorakken.', 'Kim avsluttet med anorakken.', 'Kim avsluttet anorakken.']",53.120399475097656,49.29405975341797,47.43061828613281,35
504,NbAiLab/nb-bert-large,Kim,begynte,genser,clothing,"['Kim begynte på genseren.', 'Kim begynte med genseren.', 'Kim begynte genseren.']",20.637916564941406,20.506277084350586,29.06122589111328,36
505,NbAiLab/nb-bert-large,Kim,startet,genser,clothing,"['Kim startet på genseren.', 'Kim startet med genseren.', 'Kim startet genseren.']",23.59605598449707,21.771060943603516,26.218494415283203,36
506,NbAiLab/nb-bert-large,Kim,fortsatte,genser,clothing,"['Kim fortsatte på genseren.', 'Kim fortsatte med genseren.', 'Kim fortsatte genseren.']",24.544654846191406,19.851415634155273,26.644237518310547,36
507,NbAiLab/nb-bert-large,Kim,avsluttet,genser,clothing,"['Kim avsluttet på genseren.', 'Kim avsluttet med genseren.', 'Kim avsluttet genseren.']",29.241193771362305,26.628225326538086,23.114025115966797,36
508,NbAiLab/nb-bert-large,Kim,begynte,hanske,clothing,"['Kim begynte på hansken.', 'Kim begynte med hansken.', 'Kim begynte hansken.']",29.742176055908203,28.832138061523438,39.9316520690918,37
509,NbAiLab/nb-bert-large,Kim,startet,hanske,clothing,"['Kim startet på hansken.', 'Kim startet med hansken.', 'Kim startet hansken.']",33.56585693359375,30.74553871154785,34.25883865356445,37
510,NbAiLab/nb-bert-large,Kim,fortsatte,hanske,clothing,"['Kim fortsatte på hansken.', 'Kim fortsatte med hansken.', 'Kim fortsatte hansken.']",33.53009033203125,28.386423110961914,36.65838623046875,37
511,NbAiLab/nb-bert-large,Kim,avsluttet,hanske,clothing,"['Kim avsluttet på hansken.', 'Kim avsluttet med hansken.', 'Kim avsluttet hansken.']",36.52288818359375,33.892478942871094,27.192333221435547,37
512,NbAiLab/nb-bert-large,Kim,begynte,skjørt,clothing,"['Kim begynte på skjørtet.', 'Kim begynte med skjørtet.', 'Kim begynte skjørtet.']",24.98609161376953,23.900806427001953,30.387859344482422,38
513,NbAiLab/nb-bert-large,Kim,startet,skjørt,clothing,"['Kim startet på skjørtet.', 'Kim startet med skjørtet.', 'Kim startet skjørtet.']",27.175827026367188,25.426738739013672,26.81342315673828,38
514,NbAiLab/nb-bert-large,Kim,fortsatte,skjørt,clothing,"['Kim fortsatte på skjørtet.', 'Kim fortsatte med skjørtet.', 'Kim fortsatte skjørtet.']",28.93389892578125,21.494850158691406,27.980388641357422,38
515,NbAiLab/nb-bert-large,Kim,avsluttet,skjørt,clothing,"['Kim avsluttet på skjørtet.', 'Kim avsluttet med skjørtet.', 'Kim avsluttet skjørtet.']",33.62014389038086,29.328311920166016,24.318359375,38
516,NbAiLab/nb-bert-large,Kim,begynte,bukse,clothing,"['Kim begynte på buksen.', 'Kim begynte med buksen.', 'Kim begynte buksen.']",30.01982879638672,27.34485626220703,37.272850036621094,39
517,NbAiLab/nb-bert-large,Kim,startet,bukse,clothing,"['Kim startet på buksen.', 'Kim startet med buksen.', 'Kim startet buksen.']",32.35698699951172,29.049692153930664,34.06229782104492,39
518,NbAiLab/nb-bert-large,Kim,fortsatte,bukse,clothing,"['Kim fortsatte på buksen.', 'Kim fortsatte med buksen.', 'Kim fortsatte buksen.']",33.130916595458984,25.333683013916016,35.38828659057617,39
519,NbAiLab/nb-bert-large,Kim,avsluttet,bukse,clothing,"['Kim avsluttet på buksen.', 'Kim avsluttet med buksen.', 'Kim avsluttet buksen.']",36.43793869018555,34.93216323852539,29.572628021240234,39
520,NbAiLab/nb-bert-large,Kim,begynte,kjole,clothing,"['Kim begynte på kjolen.', 'Kim begynte med kjolen.', 'Kim begynte kjolen.']",23.09191131591797,21.094934463500977,29.210893630981445,40
521,NbAiLab/nb-bert-large,Kim,startet,kjole,clothing,"['Kim startet på kjolen.', 'Kim startet med kjolen.', 'Kim startet kjolen.']",25.4672908782959,22.472639083862305,27.050369262695312,40
522,NbAiLab/nb-bert-large,Kim,fortsatte,kjole,clothing,"['Kim fortsatte på kjolen.', 'Kim fortsatte med kjolen.', 'Kim fortsatte kjolen.']",27.210567474365234,18.28830909729004,27.060359954833984,40
523,NbAiLab/nb-bert-large,Kim,avsluttet,kjole,clothing,"['Kim avsluttet på kjolen.', 'Kim avsluttet med kjolen.', 'Kim avsluttet kjolen.']",32.01228332519531,27.356904983520508,24.06308364868164,40
524,NbAiLab/nb-bert-large,Kim,begynte,klær,clothing,"['Kim begynte på klærne.', 'Kim begynte med klærne.', 'Kim begynte klærne.']",22.565349578857422,19.26877784729004,30.247360229492188,41
525,NbAiLab/nb-bert-large,Kim,startet,klær,clothing,"['Kim startet på klærne.', 'Kim startet med klærne.', 'Kim startet klærne.']",26.98939323425293,21.978153228759766,28.25259780883789,41
526,NbAiLab/nb-bert-large,Kim,fortsatte,klær,clothing,"['Kim fortsatte på klærne.', 'Kim fortsatte med klærne.', 'Kim fortsatte klærne.']",27.945999145507812,17.831348419189453,28.074695587158203,41
527,NbAiLab/nb-bert-large,Kim,avsluttet,klær,clothing,"['Kim avsluttet på klærne.', 'Kim avsluttet med klærne.', 'Kim avsluttet klærne.']",33.1076545715332,27.099517822265625,26.890600204467773,41
528,NbAiLab/nb-bert-large,Kim,begynte,kostyme,clothing,"['Kim begynte på kostymet.', 'Kim begynte med kostymet.', 'Kim begynte kostymet.']",29.460865020751953,25.449796676635742,36.855472564697266,42
529,NbAiLab/nb-bert-large,Kim,startet,kostyme,clothing,"['Kim startet på kostymet.', 'Kim startet med kostymet.', 'Kim startet kostymet.']",30.99541473388672,26.06462860107422,33.42364501953125,42
530,NbAiLab/nb-bert-large,Kim,fortsatte,kostyme,clothing,"['Kim fortsatte på kostymet.', 'Kim fortsatte med kostymet.', 'Kim fortsatte kostymet.']",32.302085876464844,24.058948516845703,34.12157440185547,42
531,NbAiLab/nb-bert-large,Kim,avsluttet,kostyme,clothing,"['Kim avsluttet på kostymet.', 'Kim avsluttet med kostymet.', 'Kim avsluttet kostymet.']",38.45732116699219,30.636381149291992,31.549362182617188,42
532,NbAiLab/nb-bert-large,Kim,begynte,belte,clothing,"['Kim begynte på beltet.', 'Kim begynte med beltet.', 'Kim begynte beltet.']",25.66293716430664,24.076562881469727,31.86423110961914,43
533,NbAiLab/nb-bert-large,Kim,startet,belte,clothing,"['Kim startet på beltet.', 'Kim startet med beltet.', 'Kim startet beltet.']",26.962337493896484,24.696128845214844,25.165874481201172,43
534,NbAiLab/nb-bert-large,Kim,fortsatte,belte,clothing,"['Kim fortsatte på beltet.', 'Kim fortsatte med beltet.', 'Kim fortsatte beltet.']",29.120769500732422,22.69778823852539,30.71168327331543,43
535,NbAiLab/nb-bert-large,Kim,avsluttet,belte,clothing,"['Kim avsluttet på beltet.', 'Kim avsluttet med beltet.', 'Kim avsluttet beltet.']",31.581829071044922,28.49835968017578,23.78484535217285,43
536,NbAiLab/nb-bert-large,Kim,begynte,skjerf,clothing,"['Kim begynte på skjerfet.', 'Kim begynte med skjerfet.', 'Kim begynte skjerfet.']",29.640586853027344,24.119993209838867,35.684364318847656,44
537,NbAiLab/nb-bert-large,Kim,startet,skjerf,clothing,"['Kim startet på skjerfet.', 'Kim startet med skjerfet.', 'Kim startet skjerfet.']",29.03945541381836,25.358827590942383,30.29021453857422,44
538,NbAiLab/nb-bert-large,Kim,fortsatte,skjerf,clothing,"['Kim fortsatte på skjerfet.', 'Kim fortsatte med skjerfet.', 'Kim fortsatte skjerfet.']",29.550277709960938,23.425405502319336,31.82424545288086,44
539,NbAiLab/nb-bert-large,Kim,avsluttet,skjerf,clothing,"['Kim avsluttet på skjerfet.', 'Kim avsluttet med skjerfet.', 'Kim avsluttet skjerfet.']",33.43756866455078,31.0910587310791,26.26616859436035,44
540,NbAiLab/nb-bert-large,Kim,begynte,dukke,everyday objects,"['Kim begynte på dukken.', 'Kim begynte med dukken.', 'Kim begynte dukken.']",26.9288330078125,24.164901733398438,33.69167709350586,45
541,NbAiLab/nb-bert-large,Kim,startet,dukke,everyday objects,"['Kim startet på dukken.', 'Kim startet med dukken.', 'Kim startet dukken.']",30.806135177612305,26.804319381713867,27.758426666259766,45
542,NbAiLab/nb-bert-large,Kim,fortsatte,dukke,everyday objects,"['Kim fortsatte på dukken.', 'Kim fortsatte med dukken.', 'Kim fortsatte dukken.']",28.904664993286133,23.3631649017334,31.378746032714844,45
543,NbAiLab/nb-bert-large,Kim,avsluttet,dukke,everyday objects,"['Kim avsluttet på dukken.', 'Kim avsluttet med dukken.', 'Kim avsluttet dukken.']",34.67084503173828,30.676822662353516,27.164438247680664,45
